Layer,Expert_ID,Total_Activations,Shapley_Value
7,6,66,3.7660893055776254
7,73,61,3.3138672599184296
7,21,59,2.8967371153133112
7,44,41,2.644307166693152
7,39,30,1.6387255680915311
7,42,27,1.5143637858490109
7,3,25,1.3139599555061185
7,31,20,1.1401557285873196
7,116,16,0.6778364849833148
7,37,14,0.653503893214683
7,15,14,0.5561735261401558
7,17,10,0.39395624768261034
7,90,9,0.3862316153751082
7,25,12,0.31284760845383763
7,54,6,0.21177376572259782
7,83,3,0.10428253615127922
7,4,5,0.0
7,33,0,0.0
7,20,0,0.0
7,48,0,0.0
7,89,0,0.0
7,126,3,0.0
7,115,25,0.0
7,102,3,0.0
7,26,6,0.0
7,93,25,0.0
7,1,0,0.0
7,52,3,0.0
7,99,0,0.0
7,100,0,0.0
7,108,0,0.0
7,121,0,0.0
7,65,1,0.0
7,5,0,0.0
7,13,0,0.0
8,81,6228,424.4938372384881
8,7,4692,318.9108930557613
8,31,4251,284.4418074877778
8,49,3775,254.9226704885703
8,26,3820,251.74916573971979
8,41,3253,211.2492141026322
8,1,2499,167.71172028749555
8,29,2381,156.01826103077266
8,71,2228,147.8488274643077
8,58,2151,143.27899054505238
8,9,2182,138.21781145717375
8,102,2041,135.6695347772024
8,118,2004,133.31258216199953
8,37,2053,132.11017291940553
8,67,2008,131.55913978494578
8,72,1977,124.018971696948
8,18,1888,123.32256638430367
8,21,1714,117.40313311086224
8,65,1778,116.29398826979548
8,75,1728,114.18772180729813
8,52,1642,109.30073819395407
8,89,1577,101.93143897259608
8,66,1526,101.91532258064626
8,38,1448,96.29259783597885
8,77,1419,95.77440542401769
8,73,1387,92.35138716220553
8,10,1409,91.07051816833588
8,63,1360,89.76267668683404
8,30,1324,84.57081942899421
8,16,1191,79.49110122358134
8,83,1102,73.4678023891286
8,117,1015,67.14947502645192
8,11,902,61.16363861080195
8,98,915,60.59600272704475
8,111,934,59.925023530418045
8,53,872,57.499404099793324
8,125,855,56.968059748927196
8,2,843,54.82944011865083
8,76,804,52.25250278086785
8,87,765,50.3716250379207
8,124,765,50.16938011932432
8,50,744,49.16747775305914
8,116,682,44.47558690943153
8,54,711,44.030404152762394
8,101,646,41.8818528523756
8,4,596,37.203374119391825
8,121,577,36.86229649105051
8,79,557,35.30398359288077
8,74,531,35.24749721913236
8,27,548,35.19535595105651
8,92,531,35.1765850945496
8,51,536,32.960233592881096
8,19,508,32.14943687430462
8,15,482,30.867630700778797
8,70,481,30.867630700778584
8,20,477,30.53988558716025
8,24,530,29.61624026696317
8,113,423,28.825546903967478
8,123,444,28.809292070554537
8,28,469,27.92164905450513
8,57,439,26.8993325917686
8,3,388,24.15674278610226
8,43,370,23.93590918013488
8,46,387,23.687936090605753
8,115,353,23.17157953281419
8,109,357,22.89308381862206
8,94,365,22.79876946607337
8,22,341,22.36281053021872
8,96,375,21.337811243261758
8,42,332,20.21690767519464
8,8,321,20.104408939225372
8,6,298,18.641082684464234
8,64,280,17.686318131256964
8,84,277,16.893770856507278
8,88,251,15.976953559510536
8,14,266,15.711902113459372
8,23,226,14.364078366643964
8,99,238,14.11290322580644
8,39,236,13.999930478309265
8,97,214,13.672599184278857
8,48,196,11.957730812013365
8,17,185,11.790311230165035
8,69,163,9.97636262513905
8,114,155,9.862148418878123
8,36,154,9.184587813620086
8,85,141,8.861341661675374
8,108,129,8.214772686497543
8,93,132,7.7481924360400445
8,110,112,6.830506117908787
8,59,123,6.17005005561736
8,86,98,5.646154457333545
8,47,81,4.727474972191325
8,90,75,4.560247121426211
8,35,78,4.217649239896181
8,103,80,4.115684093437153
8,32,56,2.91991101223582
8,60,48,2.8503893214682994
8,127,41,2.6388015669584552
8,78,42,2.5689920016950043
8,13,47,2.2826288468668894
8,106,45,1.807563959955507
8,61,32,1.74962921764924
8,82,32,1.6569336299592141
8,112,39,1.6163793103448285
8,55,26,1.3904338153503901
8,40,25,1.3518106538128787
8,119,23,1.3344773325375079
8,120,22,1.08586259865459
8,56,15,0.9012990624503419
8,5,22,0.7415647015202077
8,12,12,0.6888967539690565
8,33,15,0.5793474230626623
8,107,12,0.5561735261401559
8,34,10,0.5013988606869586
8,126,12,0.4634779384501298
8,91,10,0.4171301446051169
8,62,10,0.39395624768261034
8,25,13,0.34760845383759736
8,80,6,0.29894327030033374
8,100,5,0.18539117538005195
8,0,8,0.05959002065787383
8,45,0,0.0
8,95,0,0.0
8,44,0,0.0
8,68,4,0.0
8,105,1,0.0
8,104,0,0.0
8,122,12,0.0
9,27,10523,718.8791858283106
9,75,7595,517.7155794995788
9,87,4259,290.40079254728704
9,93,4043,272.2599763626315
9,0,3721,252.02173562021738
9,53,2540,168.2330968343187
9,26,2502,166.02458015681626
9,38,2163,146.57922722439113
9,51,2172,144.40246846377792
9,30,2154,136.52015311129668
9,74,1973,129.86394347628882
9,90,1976,128.11457174638383
9,16,1855,125.7068038561351
9,4,1833,123.62616837946139
9,14,1733,115.61705466391352
9,56,1616,107.87249242453287
9,79,1658,106.86088407409359
9,107,1472,99.09158324063824
9,84,1506,98.96680071874846
9,11,1430,94.53027003999746
9,98,1406,93.58233003991259
9,122,1384,93.5400063998049
9,13,1380,93.246199480905
9,115,1303,87.2854483376586
9,85,1299,87.06051731178137
9,54,1297,86.9356328460204
9,3,1241,78.39485393126837
9,31,1123,75.21048291204775
9,108,1115,72.49808815350347
9,101,1070,70.47581604081228
9,34,1036,69.85384995674168
9,100,1029,68.2135852701832
9,49,1007,67.65943641082657
9,8,952,62.543828892005926
9,21,934,61.78555368849518
9,19,943,61.33508776689533
9,114,907,61.2172866066082
9,44,866,58.220130434119994
9,83,832,55.46632273407227
9,41,817,54.33204916031342
9,39,808,54.16319058212803
9,64,790,52.08565072302561
9,104,731,49.42621431219844
9,10,687,46.82654548825307
9,69,678,46.183996528128944
9,50,640,40.59587280886827
9,121,628,40.343179664647934
9,70,618,39.841015762771626
9,15,571,36.55882014498873
9,105,446,29.644680958640766
9,43,458,28.792675622486517
9,12,435,28.52254537562073
9,67,415,27.527198241949066
9,92,395,26.48279834737011
9,9,355,23.829203229926353
9,88,421,23.55792150007955
9,77,370,23.372323414905402
9,125,345,23.121844784803525
9,40,349,22.426233827059317
9,111,333,21.3052381433916
9,110,324,20.73677542948957
9,47,293,19.793668048673595
9,106,296,19.015469863634536
9,124,301,18.93597052280314
9,59,293,18.833757084591312
9,94,286,16.633064516129053
9,32,278,16.629588431590626
9,48,270,16.03865406006672
9,112,262,14.611142009640313
9,45,218,14.057285873192464
9,63,222,14.000344297897119
9,118,216,13.701120903568112
9,6,212,13.393353726362642
9,82,202,12.878893214682995
9,37,193,12.672177123517857
9,55,214,12.498624845677117
9,78,198,12.434028353016366
9,29,189,12.10321138713799
9,33,171,10.045884315906557
9,61,162,9.78031145717463
9,86,144,9.157310205784212
9,95,128,8.56372049190459
9,68,139,8.521372954075954
9,57,161,8.439933259176884
9,52,134,8.287978706499281
9,25,139,7.63966135211964
9,60,122,7.361120198913822
9,18,112,7.356146469049702
9,65,101,5.992769744160182
9,62,98,5.662155481399086
9,116,103,5.4226918798665285
9,36,87,5.3089291131560365
9,23,83,4.779616240266966
9,117,78,4.159714497589914
9,127,74,3.9511494252873565
9,126,59,3.7889321468298123
9,22,96,2.8851501668520614
9,113,45,2.4630541871921183
9,28,31,1.6453466814979605
9,7,27,1.635497775305895
9,91,26,1.6059510567296997
9,1,23,1.2315270935960596
9,66,25,0.8342602892102341
9,80,13,0.5766210822482497
9,120,15,0.5561735261401558
9,72,8,0.24332591768631814
9,119,6,0.17380422691879868
9,102,5,0.10428253615127922
9,109,4,0.06952169076751948
9,17,3,0.02873563218390805
9,5,1,0.0
9,2,1,0.0
9,103,2,0.0
9,96,1,0.0
9,20,0,0.0
9,81,1,0.0
9,46,0,0.0
9,42,0,0.0
9,123,1,0.0
9,24,4,0.0
9,35,0,0.0
9,58,0,0.0
9,73,1,0.0
9,76,1,0.0
9,71,0,0.0
9,99,0,0.0
9,89,0,0.0
9,97,0,0.0
10,47,4084,280.47129208984796
10,72,4120,276.39738598443455
10,22,3400,222.84760845384565
10,53,2852,188.86885811821918
10,31,2876,170.51063681868897
10,34,2630,168.6514427795535
10,0,2489,168.25838232957338
10,59,2497,164.5903288181033
10,51,2315,153.89619418401483
10,93,2223,152.76319482706592
10,8,2106,143.78155215196045
10,116,2126,137.0388394512442
10,56,2258,136.59467309356023
10,90,1927,132.29242427483246
10,15,2104,127.87356321838932
10,121,1909,127.01273773027116
10,36,1702,109.9443826473884
10,100,1586,106.34275210939107
10,54,1555,106.14625224608375
10,81,1569,103.60276850821721
10,104,1534,103.47635192949247
10,44,1496,102.78715132197954
10,125,1492,96.21393051102372
10,67,1427,92.45828698554094
10,19,1315,89.10145259438552
10,29,1384,87.85496957403564
10,28,1333,86.61078446951596
10,27,1220,82.01647664071275
10,78,1272,77.63044797249387
10,84,1185,77.47593111119691
10,4,1155,75.89543937708655
10,37,1087,74.48217799997622
10,117,1170,72.6501668520582
10,102,1075,71.52043937708602
10,57,1088,70.82605010858599
10,7,952,62.15239154616188
10,12,863,58.284006038455466
10,66,840,56.87103497170245
10,79,915,53.90538097886567
10,98,878,53.43238518989382
10,115,779,52.61187644391174
10,20,815,49.82177166548687
10,1,745,49.38583520985359
10,127,747,49.3095961324546
10,111,784,45.43739075162877
10,3,678,44.99874198845281
10,55,681,44.75414277972673
10,106,702,44.163654060067174
10,38,634,41.75936225435676
10,46,582,39.757716907675075
10,97,625,39.501355672969645
10,26,579,39.08093624276222
10,48,556,37.95550077008647
10,101,658,37.33314794215772
10,114,582,37.322024471635075
10,9,564,37.238345636565924
10,71,548,34.25374599227906
10,70,518,33.79416282642073
10,58,521,31.79458657767894
10,63,486,31.66017797552827
10,99,475,30.822174210661608
10,33,482,30.466544023273666
10,45,506,30.025191389125247
10,49,471,29.50928381962858
10,43,425,29.04819718386301
10,6,441,28.36484983314788
10,105,488,27.43789395624756
10,87,460,27.14822024471649
10,14,460,26.151742677048468
10,103,446,26.060702367710277
10,61,402,24.96408045977024
10,42,373,23.581757508342598
10,89,361,22.49294087447592
10,65,346,21.66402840763239
10,2,351,21.279957528567124
10,74,372,21.26205042639964
10,122,313,21.246898263027376
10,109,390,21.162402669632908
10,118,320,21.138604860101022
10,110,366,20.728159493454292
10,23,325,19.798232604128028
10,40,328,19.17805498172576
10,68,284,18.598364010325948
10,92,268,17.690110223480644
10,32,265,17.00059686914998
10,69,243,16.4766407119021
10,24,249,16.113771399115507
10,21,238,15.047969966629612
10,123,296,13.371338524286292
10,73,183,11.954254727474998
10,124,201,11.212855553789902
10,113,141,8.316532258064498
10,126,117,7.481972306394076
10,88,167,7.322951427512047
10,77,119,6.8131256952169
10,83,115,6.500278086763084
10,39,127,5.631256952169077
10,107,126,5.445865776789029
10,41,114,5.440072302558404
10,86,93,5.061179087875425
10,119,116,5.051909529106422
10,16,78,4.379866518353723
10,120,76,4.1133667037449
10,25,62,3.661475713756024
10,50,65,3.4992584352984797
10,108,98,3.2327586206896592
10,75,51,3.1886390861641147
10,62,55,2.7648241636005793
10,80,56,2.6765850945495018
10,10,45,2.266407119021135
10,82,35,2.221913236929922
10,95,71,2.1899332591768657
10,30,54,1.7380422691879884
10,13,34,1.6511401557285883
10,35,43,1.4251946607341504
10,11,18,0.8342602892102335
10,64,12,0.5098257322951428
10,17,17,0.5065151755919277
10,94,9,0.4727474972191324
10,96,0,0.0
10,60,0,0.0
10,76,0,0.0
10,18,0,0.0
10,52,0,0.0
10,91,0,0.0
10,85,1,0.0
10,112,4,0.0
10,5,0,0.0
11,108,5269,358.6294244316884
11,113,3842,258.4907143202499
11,80,3246,223.55208361594867
11,54,3234,219.94690045996379
11,88,3250,217.2993466919361
11,6,3233,212.25274459545005
11,28,2753,180.5932874133631
11,32,2547,169.95929118774086
11,103,2557,166.43879001359872
11,1,2305,145.06693945653777
11,19,2122,144.82526881720477
11,11,2192,142.30485563670092
11,93,2112,140.5605901982581
11,72,2057,136.5193579285635
11,51,1875,124.92248731029572
11,102,1690,115.60263891886765
11,70,1721,113.06863948448621
11,91,1701,110.30774935113229
11,65,1602,109.60250195076016
11,7,1634,107.98239363181207
11,57,1582,105.40067667779074
11,23,1597,102.96464670890536
11,15,1517,99.161996235132
11,76,1451,95.46197163514921
11,22,1515,93.4429458657764
11,10,1430,93.24045687620311
11,62,1348,83.83322739551947
11,66,1212,80.2009007298083
11,119,1189,77.58620689655125
11,64,1086,74.66969904400426
11,117,1137,74.29137533767702
11,35,1118,73.46931373023192
11,56,973,64.05086848635203
11,17,981,62.82327586206934
11,90,897,61.76875050869486
11,77,949,60.05129155852149
11,84,876,57.594858484736285
11,125,892,57.36420749189191
11,81,829,52.66816931093004
11,110,778,51.46036445724022
11,5,733,50.074627189933324
11,75,797,49.19156205307513
11,25,765,48.21596645845794
11,30,709,46.31882647386024
11,24,642,44.02895578420479
11,95,644,43.452654929487565
11,120,617,42.185081325793426
11,63,655,41.53289007988667
11,14,661,41.23368069785129
11,21,625,40.73553948832067
11,45,635,40.257148465615536
11,114,626,39.33189655172448
11,100,597,39.08231368186867
11,106,646,37.97969966629608
11,109,558,35.49854776912617
11,48,504,34.43788552937611
11,53,536,34.43558318766872
11,87,601,34.36688913607696
11,42,555,32.831618464961245
11,39,494,32.06845990494458
11,104,500,30.377956183198684
11,49,482,28.434371523915285
11,13,472,27.709359605911494
11,68,415,26.29906245034184
11,31,377,24.498216973107354
11,50,473,23.950222469410456
11,34,359,22.026789024842483
11,73,342,21.855881535038883
11,118,347,20.37854560622919
11,26,331,19.973581757508338
11,59,307,19.134823005954345
11,58,370,18.892519466073345
11,79,329,18.515943641082632
11,71,323,18.07563959955502
11,27,278,16.905757354915398
11,96,248,16.835655068131302
11,61,260,16.209249593565563
11,92,248,16.20095124851374
11,52,231,15.180685091697312
11,8,239,14.94716351501665
11,9,271,13.956479421579457
11,111,198,12.481817403953144
11,94,226,12.479143492769733
11,97,195,12.47141886046222
11,3,202,12.334833316479601
11,47,217,11.86040044493888
11,18,174,11.828082253554985
11,55,184,11.342731239839164
11,89,131,8.952254641909816
11,67,175,8.759733036707452
11,126,166,8.273081201334826
11,116,178,7.740081572117164
11,46,140,7.657317654536777
11,4,118,7.546263525128938
11,78,189,7.438820912124569
11,82,133,7.091212458287005
11,74,109,6.967282487788373
11,36,115,6.609526457969168
11,127,121,6.013626251390441
11,86,162,5.492213570634045
11,69,106,5.301028921023365
11,123,66,4.130406333834983
11,107,72,3.3370411568409373
11,98,99,3.267519466073419
11,0,73,2.96162402669633
11,16,77,2.6070634037819826
11,99,42,2.528061482455255
11,85,55,2.3637374860956637
11,122,54,1.807563959955508
11,44,34,1.7658509454949947
11,37,30,0.9037819799777534
11,121,19,0.8690211345939935
11,124,13,0.5959002065787384
11,115,11,0.4634779384501298
11,60,7,0.365936899585398
11,41,8,0.24332591768631814
11,112,8,0.20856507230255844
11,40,2,0.03476084538375974
11,20,0,0.0
11,33,6,0.0
11,29,22,0.0
11,12,0,0.0
11,2,0,0.0
11,101,0,0.0
11,105,2,0.0
11,83,0,0.0
11,43,0,0.0
11,38,0,0.0
12,98,8443,565.1507947899481
12,18,4126,275.2194172386752
12,33,3672,239.64126807563002
12,82,3169,218.58222571566102
12,35,2647,179.79573263221556
12,101,2853,178.48891931205458
12,108,2536,174.24945144528834
12,66,2422,162.60028265805244
12,45,2134,145.0811275566981
12,105,2126,143.92697539176254
12,91,2108,139.29443208503372
12,78,2097,138.82322951427335
12,20,1877,128.79369390647275
12,72,1861,128.00371798193044
12,44,1829,125.61998110533987
12,56,1738,117.73369587607685
12,28,1522,103.11211803965128
12,94,1588,102.16212458286859
12,119,1474,101.34276179882444
12,54,1530,98.00820355951005
12,89,1553,97.2724323322199
12,85,1456,95.91797904103991
12,23,1414,93.43317972350256
12,117,1417,92.33639228772836
12,88,1370,92.01493723184493
12,59,1358,86.41546162402712
12,51,1310,84.17145593869753
12,93,1298,80.10388526934753
12,126,1087,74.6682005881729
12,109,1152,74.32234646683406
12,37,1074,73.68394487025174
12,106,1113,71.83486702396614
12,55,1138,71.43121987393398
12,41,1066,70.19448132333437
12,111,1001,62.90486161094042
12,65,958,62.579453360876535
12,29,928,61.913700407861285
12,67,885,59.98527009176791
12,115,851,58.56493042155685
12,123,862,54.96558676306963
12,79,798,54.52833818397906
12,77,814,51.70868866641917
12,64,781,51.34872080088959
12,57,758,50.30855797221472
12,11,748,46.395796917209864
12,47,711,46.33868981407894
12,71,698,45.13469071915642
12,30,663,44.719827586206634
12,112,687,44.142411321220905
12,1,692,44.050681312569246
12,50,677,43.29596988106433
12,39,668,43.00986138444428
12,92,579,37.66089305577614
12,120,583,35.1519048943272
12,60,524,34.60843244630803
12,25,617,34.59862810530204
12,125,528,33.795266345322
12,99,530,32.66940118650377
12,122,496,32.64828303850148
12,7,490,31.18047830923257
12,15,444,30.1572059232482
12,19,496,28.096694740187676
12,69,426,27.408926585094427
12,24,382,26.146863961906888
12,86,425,25.896090218445956
12,3,387,25.10505499938216
12,107,369,24.533432208626973
12,81,361,24.218694530565987
12,96,361,23.537727104189784
12,95,359,23.11391742458949
12,5,340,21.020379787065124
12,124,359,20.20763811642559
12,48,306,19.811007957559735
12,36,323,17.982944011865005
12,53,260,14.781381021647935
12,83,223,14.719286861945395
12,118,212,12.315270935960564
12,84,198,12.243762911171151
12,0,207,12.20491904585345
12,10,209,11.942938962913866
12,21,176,11.856995300901213
12,104,197,11.274100852799403
12,80,169,10.07292052898284
12,116,147,9.909059711736454
12,43,174,9.58240637745645
12,26,171,9.512884686688922
12,103,207,9.153689284390074
12,73,144,9.092798687884502
12,68,200,8.898776418242498
12,9,138,8.450045505106695
12,38,133,7.230255839822047
12,121,122,7.068038561364486
12,58,143,6.900027808676316
12,52,132,6.6219410456062375
12,8,97,5.2437105057629045
12,62,111,5.214126807563964
12,63,76,3.8584538375973345
12,17,76,3.7020300333704137
12,76,67,3.284899888765298
12,113,59,3.205722407613397
12,74,90,3.0241935483871005
12,12,93,2.954671857619581
12,13,45,2.2664071190211343
12,100,73,2.2594549499443852
12,114,68,2.0508898776418265
12,40,24,1.327232278289008
12,42,35,1.147107897664072
12,32,34,1.0775862068965525
12,16,12,0.6256952169076754
12,97,10,0.31284760845383763
12,90,5,0.19118464961067855
12,49,4,0.1274564330737857
12,127,2,0.06083147942157954
12,75,2,0.0
12,2,0,0.0
12,4,17,0.0
12,14,8,0.0
12,27,0,0.0
12,6,0,0.0
12,70,10,0.0
12,31,33,0.0
12,22,2,0.0
12,110,0,0.0
12,46,2,0.0
12,61,0,0.0
12,34,0,0.0
12,87,0,0.0
12,102,0,0.0
13,122,4119,279.06348584036874
13,110,4250,278.2773040003379
13,60,3358,224.27449149849838
13,68,3014,200.72070819429206
13,91,2571,173.7175921964599
13,5,2361,159.4012043295931
13,22,2286,155.39167451014254
13,104,2204,145.90723927487045
13,38,2179,142.77543229851256
13,97,2081,140.79269759191638
13,119,2071,133.41747240523492
13,84,1981,132.23025583982388
13,18,1940,131.56177804398206
13,94,1848,124.50386793407107
13,9,1799,122.55711474287824
13,3,1795,118.87436658014859
13,81,1737,117.46430460073842
13,14,1697,114.99422435184545
13,8,1714,111.01796113328288
13,117,1682,109.65019002595608
13,54,1613,104.93543550805478
13,19,1653,104.4992802460227
13,32,1556,103.38196286471992
13,67,1571,100.03178134435181
13,80,1479,99.56541547345815
13,118,1454,99.44521690767479
13,46,1558,98.586907263213
13,13,1464,95.53031897303353
13,96,1342,88.2317157953293
13,83,1311,87.87541713014546
13,100,1203,81.0372636262524
13,105,1156,78.14331990499925
13,48,1141,71.37652947719793
13,126,1074,69.30891225941264
13,30,1049,68.75000000000044
13,33,1040,68.3185020393027
13,49,1019,66.85580131770293
13,1,972,65.55681526482466
13,39,902,60.95079367465379
13,87,944,60.64114954685515
13,50,1034,59.78865406006657
13,43,912,59.33943698126098
13,0,891,58.68425234387362
13,108,789,50.80431248395644
13,85,763,47.02910641453471
13,35,695,45.95517455292187
13,31,711,45.42249324646409
13,63,696,44.630144605116776
13,89,642,43.0987081605822
13,74,635,42.90878754171303
13,86,664,42.5563427963436
13,70,640,40.87489185514756
13,111,603,39.857972272714946
13,26,634,39.74555061179102
13,15,603,39.66212458286962
13,124,604,39.02062898169681
13,12,619,38.78775562590902
13,4,560,35.97250913713635
13,36,558,35.2720342864622
13,25,509,32.93758297750182
13,113,508,31.8472545252301
13,58,436,27.024977247446543
13,121,488,26.668520578420406
13,37,408,25.688264738598413
13,23,400,25.5573568740682
13,102,417,24.481566820276623
13,72,391,23.597648180518167
13,88,338,22.51021171064391
13,34,353,22.439705733643386
13,62,376,22.351223581757573
13,52,346,22.345430107526884
13,90,347,22.0506445069686
13,41,427,21.8298109010011
13,24,392,21.370967741935477
13,28,340,21.347504171301406
13,66,380,20.731368186874302
13,95,383,20.606229143492776
13,61,320,20.27426307007789
13,55,342,19.338616981831613
13,82,298,18.705679922135722
13,79,241,14.023518194819607
13,44,212,12.959277669632913
13,115,193,12.408231368186852
13,127,197,11.566671301446057
13,93,175,11.185092021437953
13,57,196,11.019187986651842
13,6,179,10.860833024348063
13,75,201,10.75413654060069
13,20,163,10.035952645796929
13,99,218,9.686688913607725
13,42,194,9.524471635150155
13,78,149,9.072580645161299
13,16,154,8.948434768790703
13,53,135,8.782527033680411
13,98,130,7.708217463848706
13,64,128,7.551793659621789
13,7,123,7.267334074898049
13,65,116,6.998516870596968
13,21,134,5.839822024471635
13,107,129,5.63125695216908
13,77,95,5.5540106290940585
13,29,92,5.39707862537322
13,120,86,5.201486500151689
13,45,87,5.05770300333704
13,47,77,4.92213570634038
13,114,92,4.717543302081675
13,92,81,4.6430557762593345
13,76,102,4.379866518353732
13,27,50,3.104143492769746
13,103,37,2.2385984427141272
13,123,62,2.120411568409346
13,69,35,1.685901001112348
13,109,43,1.3556729699666308
13,2,33,1.2977382276603635
13,11,20,1.2764182424916575
13,116,16,0.8574341861327403
13,112,17,0.31284760845383763
13,125,3,0.11586948461253246
13,73,0,0.0
13,71,1,0.0
13,51,0,0.0
13,40,0,0.0
13,17,0,0.0
13,56,0,0.0
13,106,0,0.0
13,101,0,0.0
13,59,2,0.0
13,10,2,0.0
14,5,11466,745.3029407676482
14,12,3587,241.71960072595957
14,117,3608,231.7280638617971
14,89,3390,225.34982050763182
14,104,3037,202.66853521457116
14,91,3013,200.86109889540893
14,72,2643,176.89859802296428
14,67,2515,166.1200353333779
14,81,2287,153.3884609734119
14,106,2208,147.07518157429743
14,1,2045,131.75808769002697
14,78,1827,120.80262791991244
14,25,1777,118.36763070077997
14,119,1730,112.03873869517096
14,63,1580,104.85883437737904
14,56,1534,102.78119868636982
14,19,1546,101.49488591660199
14,83,1548,100.72389460511577
14,49,1510,99.70432833867557
14,41,1467,98.15106215578392
14,122,1443,94.63143572223221
14,61,1427,93.27648003955053
14,32,1417,91.99264615004186
14,22,1391,91.86905203312372
14,116,1295,85.10472340541016
14,45,1274,84.40249266862243
14,66,1284,83.54488858588365
14,126,1235,82.36408509455063
14,97,1191,77.94771968854351
14,26,1149,76.11893331772166
14,120,1131,74.22519274289512
14,100,1096,73.34029680675019
14,96,1074,72.28833805238143
14,59,1036,65.56197707597795
14,121,979,64.37907198474437
14,24,972,63.921332344580584
14,125,973,62.0828698553947
14,65,915,58.202690489432186
14,2,845,56.140696452849035
14,68,828,53.77631524739377
14,9,804,53.531701890990355
14,90,796,53.051608705689674
14,86,798,52.77468792485435
14,33,798,51.97789210233623
14,85,775,50.185004943764916
14,84,729,48.1020578420471
14,46,742,41.921579532814015
14,36,601,39.28803167540659
14,64,594,37.63109804544765
14,92,557,37.09851223581751
14,13,534,35.8458396396726
14,11,544,35.735765838011204
14,29,551,35.60503734307948
14,21,541,35.27139530033374
14,27,509,33.01871360335001
14,82,572,32.408694846125144
14,118,533,31.867005005561914
14,113,465,30.579888147324315
14,47,452,30.326718033587614
14,62,460,26.093807934742205
14,80,386,25.934680509207634
14,94,414,25.51980833404639
14,4,407,25.19322235434008
14,105,389,24.475724661388554
14,123,381,24.27051883044648
14,17,350,22.286336670374443
14,71,326,21.72868844170281
14,43,308,19.431312569521683
14,48,282,18.68776960850809
14,55,254,16.772512093540612
14,20,265,16.589199639811408
14,110,240,15.204973118279637
14,112,231,14.79942992213575
14,18,233,13.338232957254059
14,35,203,13.29468640369641
14,88,203,12.952760011123509
14,31,218,12.635567296996674
14,101,213,12.3450659462895
14,14,190,11.59813585976757
14,73,176,11.335346151808878
14,103,171,11.046003495947893
14,16,168,8.940489432703036
14,87,176,8.638070077864299
14,79,190,8.458472376714864
14,58,154,8.273081201334847
14,107,133,7.771793220537434
14,10,111,7.279914190370239
14,102,123,7.1770921939409735
14,0,110,7.107570503173447
14,28,158,6.859473489061918
14,127,91,5.384068718329009
14,15,79,5.044412091866781
14,75,139,4.777133322739562
14,7,76,4.732440807246145
14,52,107,4.681127178346316
14,60,95,4.55367074527253
14,124,82,4.437801260659995
14,70,75,4.4274339909841345
14,74,68,4.41760686477038
14,6,70,3.4413236929922166
14,93,53,3.323136818687433
14,53,36,2.165868058526569
14,8,52,2.1551724137931045
14,42,34,1.8214682981090105
14,111,33,1.7797552836484984
14,98,33,1.6175380051909534
14,109,26,1.484784681392023
14,69,30,1.3788468668891363
14,39,21,1.0706340378197998
14,115,17,1.0585238078151353
14,76,14,0.8612965022864915
14,77,7,0.2085650723025584
14,34,2,0.04634779384501299
14,40,0,0.0
14,38,0,0.0
14,30,0,0.0
14,51,1,0.0
14,95,2,0.0
14,37,3,0.0
14,108,1,0.0
14,57,0,0.0
14,54,0,0.0
14,50,0,0.0
14,44,0,0.0
14,114,2,0.0
14,99,0,0.0
14,3,0,0.0
14,23,0,0.0
15,42,5299,350.0951912381498
15,19,4577,308.2012421208923
15,5,3623,241.55400587548243
15,28,3789,240.63061521348257
15,31,3570,240.43237697059175
15,112,2980,203.61103840869652
15,2,2849,188.22346009455367
15,74,2635,175.14003654855094
15,45,2312,155.3296652365077
15,27,2151,142.30370910206972
15,10,2012,135.43316102859526
15,92,1977,132.2012884686699
15,102,1940,132.00615062487685
15,107,2026,130.78574959832136
15,26,1930,127.23900739383441
15,114,1862,124.63813068652173
15,110,1839,123.04257817328093
15,36,1886,120.42894883203448
15,111,1783,117.83926585094423
15,12,1747,115.27782605672819
15,64,1628,108.6423186256345
15,93,1634,108.4441818069466
15,105,1607,107.50039726680313
15,53,1602,106.57509666825449
15,33,1373,91.84008466197074
15,70,1404,89.09899888765183
15,123,1349,86.8988029026958
15,44,1256,83.60269580579785
15,115,1158,77.9199110122364
15,88,1170,77.65163907609806
15,52,1134,75.29971573353143
15,29,1173,74.73581757508337
15,118,1111,73.89264424859583
15,51,1057,70.08195380488155
15,113,1098,65.95291064145258
15,14,1003,64.40025954764498
15,21,987,64.35302045007239
15,122,886,60.339102270496305
15,54,934,59.734932753564685
15,125,892,59.20003707823454
15,65,859,57.47482958272715
15,50,898,55.7934742306268
15,46,794,53.37720924483942
15,43,840,51.88403781980023
15,66,738,48.54249820061523
15,15,740,47.19132369299241
15,49,743,46.266685205784455
15,13,729,45.89590285502389
15,109,671,45.444284499116506
15,80,723,45.04012394724324
15,79,658,43.75231738969215
15,117,679,43.145657873827844
15,41,637,42.513635221931324
15,106,668,41.048696082066314
15,84,591,39.440189954650386
15,59,546,35.357386343248784
15,75,532,35.13162773451973
15,0,521,32.26341233849571
15,101,467,30.975389321468207
15,25,471,28.701762642252053
15,103,403,25.963191424815292
15,127,378,24.435675654942262
15,34,373,23.06224087369808
15,90,342,22.306531066264036
15,37,379,22.03837597330361
15,22,325,18.16502463054189
15,76,273,17.792205014118256
15,97,257,16.20264346005367
15,4,246,15.628476084538423
